,Academic_Year,Gender_En,Nationality_Name_En,Current_Medical_Field_En,University_Name,Current_Training_Center_Name_En,Number_of_Trainees,University_Longitude,University_Latitude,Training_Center_Longitude,Training_Center_Latitude
12343,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,General Directorate of Health Affairs in Madinah,1,,,38.194309,24.0204254
12344,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Tabuk,Maternity and Children Hospital in Medina,1,36.4767731,28.3941074,38.194309,24.0204254
12345,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Tabuk,King Faisal Specialist Hospital and Research Center in Riyadh,1,36.4767731,28.3941074,46.6375541,24.7414432
12346,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Tabuk,King Faisal Specialist Hospital and Research Center in Jeddah,1,36.4767731,28.3941074,39.362754,21.4222327
12347,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Tabuk,King Abdulaziz Medical City for National Guard in Riyadh,1,36.4767731,28.3941074,46.6375541,24.7414432
12348,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Tabuk,JointProgram for Family Medicine in Madinah,1,36.4767731,28.3941074,38.194309,24.0204254
12349,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Tabuk,Family Medicine Postgraduate Program in Tabuk,1,36.4767731,28.3941074,36.5957527,28.3494438
12350,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Forensic Medicine Center in Dammam,1,,,50.1506389,26.2846113
12351,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,General Directorate of Health Affairs in Tabuk Region,1,,,36.5957527,28.3494438
12352,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Imam Muhammad Bin Saud Islamic University,Security Forces Hospital in Riyadh,1,46.7012672,24.8113861,46.6375541,24.7414432
12353,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,National CARE Hospital in Riyadh,1,,,46.6375541,24.7414432
12354,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,The program of the Ministry of Health Yanbu,1,,,38.194309,24.0204254
12355,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Sultan Bin Abdulaziz Humanitarian City in Riyadh,1,,,46.6375541,24.7414432
12356,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Saud AlBabtain Cardiac Center in Dammam,1,,,50.1506389,26.2846113
12357,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Riyadh First Health Cluster,1,,,46.6375541,24.7414432
12358,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Riyadh Care Hospital,1,,,46.6375541,24.7414432
12359,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Prince Mansour Military Hospital for Community Medicine in Taif,1,,,40.412451,21.2401719
12360,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,King Abdulaziz University Hospital in Riyadh,1,,,46.6375541,24.7414432
12361,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Johns Hopkins Aramco Healthcare for Family Medicine,1,,,46.6375541,24.7414432
12362,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,JointProgram for Psychiatry in Madinah,1,,,38.194309,24.0204254
12363,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,JointProgram for Preventive Medicine in Madinah,1,,,38.194309,24.0204254
12364,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,JointProgram for Forensic Medicine-Riyadh,1,,,46.6375541,24.7414432
12365,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,JointProgram for Family Medicine in Madinah,1,,,38.194309,24.0204254
12366,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Joint Training Program in the Eastern Province and the Kingdom of Bahrain,1,,,46.6375541,24.7414432
12367,2020,Female,Saudi Arabia,Medicine and Surgery,Unknown,Joint Psychiatry Program - Riyadh,1,,,46.6375541,24.7414432
12368,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Tabuk,Family Medicine Academy in the First Health Cluster,1,36.4767731,28.3941074,46.6375541,24.7414432
12369,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Imam Muhammad Bin Saud Islamic University,Riyadh Second Health Cluster,1,46.7012672,24.8113861,46.6375541,24.7414432
12370,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Bahrain Defense Force Hospital in the Kingdom of Bahrain,1,39.952206,21.3299695,50.5275852233908,26.1361804383855
12371,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,JointProgram for Family Medicine in Madinah,1,39.952206,21.3299695,38.194309,24.0204254
12372,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,King Fahd Military Medical Complex in Dhahran,1,39.952206,21.3299695,50.1506389,26.2846113
12373,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,King Fahd Hospital of the Armed Forces in the south,1,39.952206,21.3299695,42.5238139,18.2024106
12374,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,King Fahd Hospital in Medina,1,39.952206,21.3299695,38.194309,24.0204254
12375,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,King Abdullah Medical Complex in Jeddah,1,39.952206,21.3299695,39.362754,21.4222327
12376,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,King Abdulaziz Specialist Hospital in Taif,1,39.952206,21.3299695,40.412451,21.2401719
12377,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,JointProgram for Forensic Medicine-Riyadh,1,39.952206,21.3299695,46.6375541,24.7414432
12378,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,General Directorate of Health Affairs in Al-Baha Region,1,39.952206,21.3299695,41.5057266,20.0583716
12379,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,King Salman bin Abdulaziz Hospital in Riyadh,1,39.952206,21.3299695,46.6375541,24.7414432
12380,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Family Medicine Academy in the First Health Cluster,1,39.952206,21.3299695,46.6375541,24.7414432
12381,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Eradah Mental Health Hospital in Dammam,1,39.952206,21.3299695,50.1506389,26.2846113
12382,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Eradah Complex - Psychological Services in Jeddah,1,39.952206,21.3299695,39.362754,21.4222327
12383,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Dr. Sulaiman AlHabib Medical Group in Riyadh,1,39.952206,21.3299695,46.6375541,24.7414432
12384,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.952206,21.3299695,39.362754,21.4222327
12385,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Dammam Medical Complex,1,39.952206,21.3299695,50.1506389,26.2846113
12386,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,King Fahd University Hospital in Khobar,1,39.952206,21.3299695,50.1506389,26.2846113
12387,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Ophthalmology Hospital in Jeddah,1,39.952206,21.3299695,39.362754,21.4222327
12388,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Imam Muhammad Bin Saud Islamic University,Prince Sultan Military Medical City in Riyadh,1,46.7012672,24.8113861,46.6375541,24.7414432
12389,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Hail,Medical City of King Saud University in Riyadh,1,41.7113481,27.6723802,46.6375541,24.7414432
12390,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Imam Muhammad Bin Saud Islamic University,King Saud Medical City in Riyadh,1,46.7012672,24.8113861,46.6375541,24.7414432
12391,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Imam Muhammad Bin Saud Islamic University,King Abdulaziz Medical City for National Guard in Riyadh,1,46.7012672,24.8113861,46.6375541,24.7414432
12392,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Hail,Security Forces Hospital in Riyadh,1,41.7113481,27.6723802,46.6375541,24.7414432
12393,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Hail,Riyadh Second Health Cluster,1,41.7113481,27.6723802,46.6375541,24.7414432
12394,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Hail,Prince Sultan Military Medical City in Riyadh,1,41.7113481,27.6723802,46.6375541,24.7414432
12395,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Hail,Medina Cardiac Center,1,41.7113481,27.6723802,38.194309,24.0204254
12396,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Hail,King Abdulaziz University Hospital in Jeddah,1,41.7113481,27.6723802,39.362754,21.4222327
12397,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,39.952206,21.3299695,46.6375541,24.7414432
12398,2020,Female,Saudi Arabia,Medicine and Surgery,University Of Hail,Johns Hopkins Aramco Healthcare Center in Dhahran,1,41.7113481,27.6723802,50.1506389,26.2846113
12399,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,The program of the Ministry of Health in Taif ,1,39.952206,21.3299695,40.412451,21.2401719
12400,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,The program of the Ministry of Health in Madinah,1,39.952206,21.3299695,38.194309,24.0204254
12401,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,The joint program in the Central and Eastern region,1,39.952206,21.3299695,46.6375541,24.7414432
12402,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Royal Commission Medical Center in Yanbu,1,39.952206,21.3299695,38.194309,24.0204254
12403,2020,Female,Saudi Arabia,Medicine and Surgery,Umm Al Qura University,Riyadh Second Health Cluster,1,39.952206,21.3299695,46.6375541,24.7414432
12404,2020,Female,Saudi Arabia,Medicine and Surgery,King Saud University,The program of the Ministry of Health in Al-Jouf,1,46.6236596,24.7252026,40.044994,29.790749
12405,2020,Female,Saudi Arabia,Medicine and Surgery,King Saud University,The joint program in the Central and Western region,1,46.6236596,24.7252026,46.6375541,24.7414432
12406,2020,Female,Saudi Arabia,Medicine and Surgery,King Saud University,Riyadh Care Hospital,1,46.6236596,24.7252026,46.6375541,24.7414432
12407,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,AlYamamah Hospital in Riyadh,1,50.1925873,26.3928001,46.6375541,24.7414432
12408,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,King Saud Medical City in Riyadh,1,50.1925873,26.3928001,46.6375541,24.7414432
12409,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Joint Training Program in the Central Region,1,50.1925873,26.3928001,46.6375541,24.7414432
12410,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Eye Specialist Hospital in Dhahran,1,50.1925873,26.3928001,50.1506389,26.2846113
12411,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Eradah Mental Health Hospital in Dammam,1,50.1925873,26.3928001,50.1506389,26.2846113
12412,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Bahrain Defense Force Hospital in the Kingdom of Bahrain,1,50.1925873,26.3928001,50.5275852233908,26.1361804383855
12413,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Alahsa Health Cluster,1,50.1925873,26.3928001,49.5142036,25.332395
12414,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,The program of the Ministry of Health in Tabuk,1,39.208402,21.4460742,36.5957527,28.3494438
12415,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Medical City of King Saud University in Riyadh,1,50.1925873,26.3928001,46.6375541,24.7414432
12416,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,The program of the Ministry of Health in Makkah Al-Mukarramah,1,39.208402,21.4460742,39.94124,21.331945
12417,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,Security Forces Hospital in Riyadh,1,39.208402,21.4460742,46.6375541,24.7414432
12418,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,Royal Commission Medical Center in Yanbu,1,39.208402,21.4460742,38.194309,24.0204254
12419,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,Prince Sultan Military Medical City in Riyadh,1,39.208402,21.4460742,46.6375541,24.7414432
12420,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,1,39.208402,21.4460742,38.194309,24.0204254
12421,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,Maternity and Children Hospital in Medina,1,39.208402,21.4460742,38.194309,24.0204254
12422,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,MOH Graduate Studies Program for Family Medicine,1,50.1925873,26.3928001,49.5142036,25.332395
12423,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Prince Sultan Military Medical City in Riyadh,1,50.1925873,26.3928001,46.6375541,24.7414432
12424,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,King Salman bin Abdulaziz Hospital in Riyadh,1,39.208402,21.4460742,46.6375541,24.7414432
12425,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,Joint Psychiatry Program - Riyadh,1,42.5418037,16.9658094,46.6375541,24.7414432
12426,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,King Faisal Specialist Hospital and Research Center in Jeddah,1,42.5418037,16.9658094,39.362754,21.4222327
12427,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,King Fahd Military Medical Complex in Dhahran,1,42.5418037,16.9658094,50.1506389,26.2846113
12428,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,King Fahd Hospital of the Armed Forces in the south,1,42.5418037,16.9658094,42.5238139,18.2024106
12429,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,King Abdulaziz University Hospital in Jeddah,1,42.5418037,16.9658094,39.362754,21.4222327
12430,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,King Abdulaziz Medical City for National Guard in Riyadh,1,42.5418037,16.9658094,46.6375541,24.7414432
12431,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,King Abdulaziz Hospital in Mecca,1,42.5418037,16.9658094,39.94124,21.331945
12432,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,International Medical Center in Jeddah,1,42.5418037,16.9658094,39.362754,21.4222327
12433,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Regional laboratory and blood bank in Riyadh,1,50.1925873,26.3928001,46.6375541,24.7414432
12434,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,General Directorate of Health Affairs in Najran Region,1,42.5418037,16.9658094,44.2337583,17.545267
12435,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,Azizia Maternity and Pediatric Hospital in Jeddah,1,42.5418037,16.9658094,39.362754,21.4222327
12436,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,Almousa Specialist Hospital in Alahsa,1,42.5418037,16.9658094,49.5142036,25.332395
12437,2020,Female,Saudi Arabia,Medicine and Surgery,Jazan University,AlQatif Central Hospital,1,42.5418037,16.9658094,50.1506389,26.2846113
12438,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,The program of the Ministry of Health in Al-Jouf,1,50.1925873,26.3928001,40.044994,29.790749
12439,2020,Female,Saudi Arabia,Medicine and Surgery,Imam Abdulrahman Bin Faisal University,Riyadh First Health Cluster,1,50.1925873,26.3928001,46.6375541,24.7414432
12440,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,MOH JointProgram for Family Medicine -Taif,1,39.208402,21.4460742,40.412451,21.2401719
12441,2020,Female,Saudi Arabia,Medicine and Surgery,Ibn Sina College Of Eligibility For Medical Sciences In Jeddah,King Fahd Military Medical Complex in Dhahran,1,39.208402,21.4460742,50.1506389,26.2846113
12442,2020,Female,Saudi Arabia,Medicine and Surgery,King Saud University,King Saud bin Abdulaziz University for Health Sciences-Riyadh,1,46.6236596,24.7252026,46.6375541,24.7414432
12443,2020,Female,Saudi Arabia,Medicine and Surgery,Batterjee Medical College,Alnoor Specialist Hospital in Mecca,1,39.13186779999999,21.7693429,39.94124,21.331945
12444,2020,Female,Saudi Arabia,Medicine and Surgery,Batterjee Medical College,King Abdullah Medical City in the Holy Capital,1,39.13186779999999,21.7693429,39.94124,21.331945
