,Academic_Year,Age_Group_En,Gender_En,Nationality_Name_En,Current_Speciality_Name_En,Number_of_Trainees
13565,2017,From 30 to 39,Male,Saudi Arabia,Vascular Neurology (Stroke),1
13566,2017,From 30 to 39,Male,Somalia,Pediatrics Infectious Diseases,1
13567,2017,From 40 to 49,Female,Algeria,Pediatrics,1
13568,2017,From 30 to 39,Male,Yemen,Internal Medicine,1
13569,2017,From 30 to 39,Male,Yemen,Pain Medicine,1
13570,2017,From 30 to 39,Male,Yemen,Pediatric Cardiology,1
13571,2017,From 30 to 39,Male,Yemen,Pediatric Radiology,1
13572,2017,From 30 to 39,Male,Yemen,Pediatrics Emergency Medicine,1
13573,2017,From 30 to 39,Male,Yemen,Pediatrics Infectious Diseases,1
13574,2017,From 40 to 49,Female,Algeria,Obstetrics & Gynecology,1
13575,2017,From 40 to 49,Female,Azerbaijan,Adult Critical Care Medicine,1
13576,2017,From 30 to 39,Male,Sudan,Adult Hematology,1
13577,2017,From 40 to 49,Female,Bahrain,Adult Cardiology,1
13578,2017,From 40 to 49,Female,Bahrain,Adult Nephrology,1
13579,2017,From 40 to 49,Female,Bahrain,Diagnostic Radiology,1
13580,2017,From 40 to 49,Female,Bahrain,Emergency Medicine,1
13581,2017,From 40 to 49,Female,Bahrain,General Surgery,1
13582,2017,From 40 to 49,Female,Bahrain,Internal Medicine,1
13583,2017,From 40 to 49,Female,Bahrain,Maternal-Fetal Medicine,1
13584,2017,From 30 to 39,Male,Yemen,General Medical Oncology,1
13585,2017,From 30 to 39,Male,Yemen,Emergency Medicine,1
13586,2017,From 30 to 39,Male,Yemen,Clinical Neurosurgery,1
13587,2017,From 30 to 39,Male,Yemen,Adult Hematology,1
13588,2017,From 30 to 39,Male,Sudan,Adult Infectious Diseases,1
13589,2017,From 30 to 39,Male,Sudan,Adult Nephrology,1
13590,2017,From 30 to 39,Male,Sudan,Emergency Medicine,1
13591,2017,From 30 to 39,Male,Sudan,Pediatrics,1
13592,2017,From 30 to 39,Male,Sudan,Perinatal Neonatal Medicine,1
13593,2017,From 30 to 39,Male,Syria,Anesthesia,1
13594,2017,From 30 to 39,Male,Syria,Internal Medicine,1
13595,2017,From 30 to 39,Male,Syria,Orthopedic Surgery,1
13596,2017,From 30 to 39,Male,Syria,Perinatal Neonatal Medicine,1
13597,2017,From 30 to 39,Male,Tunisia,Adult Hematology,1
13598,2017,From 30 to 39,Male,United Arab Emirates,Adult Respiratory Medicine,1
13599,2017,From 30 to 39,Male,United Arab Emirates,Clinical Neurosurgery,1
13600,2017,From 30 to 39,Male,United Arab Emirates,Neurology,1
13601,2017,From 30 to 39,Male,United Kingdom,General Surgery,1
13602,2017,From 30 to 39,Male,United Kingdom,Internal Medicine,1
13603,2017,From 40 to 49,Male,Bahrain,Hepatobiliary-Pancreatic Surgery,1
13604,2017,From 40 to 49,Male,Bahrain,Orthopedic Surgery,1
13605,2017,Unknown,Female,Morocco,Obstetrics & Gynecology,1
13606,2017,From 50 to 59,Male,Saudi Arabia,Diagnostic Radiology,1
13607,2017,From 50 to 59,Female,Saudi Arabia,General Surgery,1
13608,2017,From 50 to 59,Female,Saudi Arabia,Implant Dentistry,1
13609,2017,From 50 to 59,Female,Saudi Arabia,Pediatrics,1
13610,2017,From 50 to 59,Male,Egypt,General Medical Oncology,1
13611,2017,From 50 to 59,Male,India,Adult Critical Care Medicine,1
13612,2017,From 50 to 59,Male,Pakistan,Adult Echocardiography,1
13613,2017,From 50 to 59,Male,Pakistan,Adult Stem Cell Transplantation,1
13614,2017,From 50 to 59,Male,Saudi Arabia,Family Medicine,1
13615,2017,From 50 to 59,Female,Saudi Arabia,Community Medicine (Health Informatics),1
13616,2017,From 50 to 59,Male,Sudan,Renal Transplant,1
13617,2017,From 50 to 59,Male,Syria,Adult Critical Care Medicine,1
13618,2017,From 50 to 59,Male,Yemen,Adult Rheumatology,1
13619,2017,From 50 to 59,Male,Yemen,Obstetrics & Gynecology,1
13620,2017,From 50 to 59,Male,Yemen,Pediatric Cardiology,1
13621,2017,From 60 to 69,Female,Saudi Arabia,Perinatal Neonatal Medicine,1
13622,2017,From 60 to 69,Female,Sudan,Obstetrics & Gynecology,1
13623,2017,From 50 to 59,Female,Saudi Arabia,Gastroenterology,1
13624,2017,From 50 to 59,Female,Saudi Arabia,Anesthesia,1
13625,2017,From 40 to 49,Male,Unknown,Pediatric Anesthesia,1
13626,2017,From 40 to 49,Male,Yemen,Internal Medicine,1
13627,2017,From 40 to 49,Male,Yemen,Adult Hematology,1
13628,2017,From 40 to 49,Male,Yemen,Adult Interventional Cardiology,1
13629,2017,From 40 to 49,Male,Yemen,Adult Respiratory Medicine,1
13630,2017,From 40 to 49,Male,Yemen,Adults Endocrinology & Metabolism,1
13631,2017,From 40 to 49,Male,Yemen,Diagnostic Neuroradiology,1
13632,2017,From 40 to 49,Male,Yemen,Epilepsy & Electroencephalography,1
13633,2017,From 40 to 49,Male,Yemen,Gastroenterology,1
13634,2017,From 40 to 49,Male,Yemen,Pain Medicine,1
13635,2017,From 50 to 59,Female,Pakistan,Adult Cardiology,1
13636,2017,From 40 to 49,Male,Yemen,Pediatric Hematology & Oncology,1
13637,2017,From 40 to 49,Male,Yemen,Pediatrics Intensive Care,1
13638,2017,From 40 to 49,Male,Yemen,Pediatrics Urology,1
13639,2017,From 40 to 49,Male,Yemen,Periodontics,1
13640,2017,From 40 to 49,Male,Yemen,Renal Transplant Surgery,1
13641,2017,From 50 to 59,Female,Jordan,Obstetrics & Gynecology,1
13642,2017,From 50 to 59,Female,Jordan,Perinatal Neonatal Medicine,1
13643,2017,From 60 to 69,Male,Syria,Adult Infectious Diseases,1
13644,2017,Less Than 20,Female,Saudi Arabia,Neurology,1
13645,2017,Less Than 20,Male,Saudi Arabia,Obstetrics & Gynecology,1
13646,2017,Unknown,Female,Jordan,Adult Cardiology,1
13647,2017,Unknown,Female,Egypt,Neurology,1
13648,2017,Unknown,Female,Egypt,Reproductive Medicine & Surgery,1
13649,2017,Unknown,Female,Egypt,Restorative Dentistry,1
13650,2017,Unknown,Female,France,Pediatric Nephrology,1
13651,2017,Unknown,Female,India,Adult Nephrology,1
13652,2017,Unknown,Female,Iraq,Internal Medicine,1
13653,2017,Unknown,Female,Iraq,Maternal-Fetal Medicine,1
13654,2017,Unknown,Female,Jordan,Adult Hematology,1
13655,2017,Unknown,Female,Algeria,Obstetrics & Gynecology,1
13656,2017,Unknown,Female,Jordan,Diagnostic Radiology,1
13657,2017,Unknown,Female,Jordan,General Medical Oncology,1
13658,2017,Unknown,Female,Jordan,Maternal-Fetal Medicine,1
13659,2017,Unknown,Female,Jordan,Plastic Surgery,1
13660,2017,Unknown,Female,Kuwait,Internal Medicine,1
13661,2017,Unknown,Female,Kuwait,Pediatric Gastroenterology And Nutrition,1
13662,2017,Unknown,Female,Lebanon,Pediatric Cardiology,1
13663,2017,Unknown,Female,Egypt,Maternal-Fetal Medicine,1
13664,2017,Unknown,Female,Egypt,Internal Medicine,1
13665,2017,Unknown,Female,Egypt,Glaucoma,1
13666,2017,Unknown,Female,Egypt,Gastroenterology,1
13667,2017,Unknown,Female,Bahrain,Adult Critical Care Nursing,1
13668,2017,Unknown,Female,Bahrain,Adult Rheumatology,1
13669,2017,Unknown,Female,Bahrain,Body Imaging & Non-Vascular Intervention,1
13670,2017,Unknown,Female,Bahrain,Breast and Endocrine Surgical Oncology,1
13671,2017,Unknown,Female,Bahrain,Clinical Neurosurgery,1
13672,2017,Unknown,Female,Bahrain,Emergency Medicine,1
13673,2017,Unknown,Female,Bahrain,Ophthalmology,1
13674,2017,Unknown,Female,Bahrain,Pediatric Cardiology,1
13675,2017,Unknown,Female,Bahrain,Pediatric Hematology & Oncology,1
13676,2017,Unknown,Female,Bahrain,Perinatal Neonatal Medicine,1
13677,2017,Unknown,Female,Bahrain,Reproductive Medicine & Surgery,1
13678,2017,Unknown,Female,Bangladesh,Obstetrics & Gynecology,1
13679,2017,Unknown,Female,Djibouti,Obstetrics & Gynecology,1
13680,2017,Unknown,Female,Egypt,Adult Allergy & Immunology,1
13681,2017,Unknown,Female,Egypt,Adult Critical Care Medicine,1
13682,2017,From 40 to 49,Male,Yemen,Adult Echocardiography,1
13683,2017,From 40 to 49,Male,United Arab Emirates,Orthopedic Surgery,1
13684,2017,From 40 to 49,Male,Bahrain,Pediatric Cardiology,1
13685,2017,From 40 to 49,Male,Saudi Arabia,Adult Respiratory Medicine,1
13686,2017,From 40 to 49,Male,Pakistan,Internal Medicine,1
13687,2017,From 40 to 49,Male,Pakistan,Pediatric Hematology & Oncology,1
13688,2017,From 40 to 49,Male,Palestine,Adult Respiratory Medicine,1
13689,2017,From 40 to 49,Male,Palestine,Diagnostic Radiology,1
13690,2017,From 40 to 49,Male,Palestine,Pediatric Hematology & Oncology,1
13691,2017,From 40 to 49,Male,Palestine,Thoracic Surgery,1
13692,2017,From 40 to 49,Male,Saudi Arabia,Adult & Pediatric Orthopedic Spinal Surgery,1
13693,2017,From 40 to 49,Male,Saudi Arabia,Anatomic Pathology,1
13694,2017,From 40 to 49,Male,Pakistan,Adult Critical Care Medicine,1
13695,2017,From 40 to 49,Male,Saudi Arabia,Breast and Endocrine Surgical Oncology,1
13696,2017,From 40 to 49,Male,Saudi Arabia,Cardiac Anesthesia,1
13697,2017,From 40 to 49,Male,Saudi Arabia,Cardiac Care Nursing,1
13698,2017,From 40 to 49,Male,Saudi Arabia,Cardiac Electrophysiology & Pacing,1
13699,2017,From 40 to 49,Male,Saudi Arabia,Clinical Genetics & Metabolic Disorders,1
13700,2017,From 40 to 49,Male,Saudi Arabia,Clinical Pharmacy - Hematology Oncology,1
13701,2017,From 40 to 49,Male,Saudi Arabia,Clinical Pharmacy - Pediatric,1
13702,2017,From 40 to 49,Male,Pakistan,Adult Echocardiography,1
13703,2017,From 40 to 49,Male,Oman,Pediatric Anesthesia,1
13704,2017,From 40 to 49,Male,United Arab Emirates,Diagnostic Neuroradiology,1
13705,2017,From 40 to 49,Male,Jordan,Adult Critical Care Medicine,1
13706,2017,From 40 to 49,Male,Bahrain,Perinatal Neonatal Medicine,1
13707,2017,From 40 to 49,Male,Egypt,Diploma Family Medicine,1
13708,2017,From 40 to 49,Male,Egypt,General Surgery,1
13709,2017,From 40 to 49,Male,Egypt,Pediatrics Intensive Care,1
13710,2017,From 40 to 49,Male,India,Adult Critical Care Medicine,1
13711,2017,From 40 to 49,Male,India,Emergency Medicine,1
13712,2017,From 40 to 49,Male,Iraq,Orthopedic Surgery,1
13713,2017,From 40 to 49,Male,Jordan,Diagnostic Radiology,1
13714,2017,From 40 to 49,Male,Oman,Clinical Neurosurgery,1
13715,2017,From 40 to 49,Male,Jordan,General Surgery,1
13716,2017,From 40 to 49,Male,Jordan,Obstetrics & Gynecology,1
13717,2017,From 40 to 49,Male,Jordan,Pediatric Allergy And Immunology,1
13718,2017,From 40 to 49,Male,Jordan,Perinatal Neonatal Medicine,1
13719,2017,From 40 to 49,Male,Kuwait,Adult Cardiology,1
13720,2017,From 40 to 49,Male,Kuwait,Adult Echocardiography,1
13721,2017,From 40 to 49,Male,Mauritania,Perinatal Neonatal Medicine,1
13722,2017,From 40 to 49,Male,Saudi Arabia,Epilepsy & Electroencephalography,1
13723,2017,From 40 to 49,Male,Saudi Arabia,Family Dentistry,1
13724,2017,From 40 to 49,Male,Saudi Arabia,Hepatobiliary-Pancreatic Surgery,1
13725,2017,From 40 to 49,Male,Sudan,Pediatric Surgery,1
13726,2017,From 40 to 49,Male,Sudan,Cardiac Anesthesia,1
13727,2017,From 40 to 49,Male,Sudan,Clinical Genetics & Metabolic Disorders,1
13728,2017,From 40 to 49,Male,Sudan,Gastroenterology,1
13729,2017,From 40 to 49,Male,Sudan,Obstetrics & Gynecology,1
13730,2017,From 40 to 49,Male,Sudan,Pediatric Cardiology,1
13731,2017,From 40 to 49,Male,Sudan,Pediatric Gastroenterology And Nutrition,1
13732,2017,From 40 to 49,Male,Sudan,Pediatric Nephrology,1
13733,2017,From 40 to 49,Male,Sudan,Pediatrics,1
13734,2017,From 40 to 49,Male,Saudi Arabia,Interventional Neuro-Radiology,1
13735,2017,From 40 to 49,Male,Sudan,Perinatal Neonatal Medicine,1
13736,2017,From 40 to 49,Male,Sudan,Renal Transplant,1
13737,2017,From 40 to 49,Male,Syria,Adult Respiratory Medicine,1
13738,2017,From 40 to 49,Male,Syria,Diagnostic Radiology,1
13739,2017,From 40 to 49,Male,Syria,Pediatric Stem Cell Transplantation,1
13740,2017,From 40 to 49,Male,Syria,Pediatrics,1
13741,2017,From 40 to 49,Male,Syria,Pediatrics Intensive Care,1
13742,2017,From 40 to 49,Male,Sudan,Adults Endocrinology & Metabolism,1
13743,2017,From 40 to 49,Male,Sudan,Adult Hematology,1
13744,2017,From 40 to 49,Male,Sudan,Adult Echocardiography,1
13745,2017,From 40 to 49,Male,Saudi Arabia,Reconstructive Surgery,1
13746,2017,From 40 to 49,Male,Saudi Arabia,Maternal-Fetal Medicine,1
13747,2017,From 40 to 49,Male,Saudi Arabia,Ophthalmology,1
13748,2017,From 40 to 49,Male,Saudi Arabia,Oral And Maxillofacial Surgery,1
13749,2017,From 40 to 49,Male,Saudi Arabia,Orthopedic Surgery,1
13750,2017,From 40 to 49,Male,Saudi Arabia,Pain Medicine,1
13751,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Anesthesia,1
13752,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Dentistry,1
13753,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Nephrology,1
13754,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Neurosurgery,1
13755,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Orthopedic Surgery,1
13756,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Radiology,1
13757,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Rheumatology,1
13758,2017,From 40 to 49,Male,Saudi Arabia,Pediatric Surgery,1
13759,2017,From 40 to 49,Male,Saudi Arabia,Perinatal Neonatal Medicine,1
13760,2017,From 40 to 49,Male,Saudi Arabia,Periodontics,1
13761,2016,From 40 to 49,Female,Algeria,Pediatrics,1
13762,2016,From 30 to 39,Male,Yemen,Pediatrics Infectious Diseases,1
13803,2016,From 30 to 39,Male,Yemen,Pain Medicine,1
14397,2016,From 20 to 29,Female,Saudi Arabia,Cornea/ External Disease,1
14398,2016,From 20 to 29,Female,Saudi Arabia,Cardiac Anesthesia,1
14399,2016,From 20 to 29,Female,Saudi Arabia,Clinical Pharmacy - Ambulatory Care,1
14400,2016,From 20 to 29,Female,Saudi Arabia,Clinical Pharmacy - Cardiology,1
14401,2016,From 20 to 29,Female,Saudi Arabia,Clinical Pharmacy - Critical Care,1
14402,2016,From 20 to 29,Female,Saudi Arabia,Clinical Pharmacy - Nephrology,1
14403,2016,From 20 to 29,Female,Saudi Arabia,Clinical Pharmacy - Pediatric,1
14404,2016,From 20 to 29,Female,Saudi Arabia,Community Medicine (Health Informatics),1
14405,2016,From 20 to 29,Female,Saudi Arabia,Emergency Medicine,1
14406,2016,From 20 to 29,Female,Saudi Arabia,Adult Allergy & Immunology,1
14407,2016,From 20 to 29,Female,Saudi Arabia,Forensic Medicine,1
14408,2016,From 20 to 29,Female,Saudi Arabia,General Medical Oncology,1
14409,2016,From 20 to 29,Female,Saudi Arabia,Nephropathology Renal Transplant Pathology,1
14410,2016,From 20 to 29,Female,Saudi Arabia,Nuclear Medicine,1
14411,2016,From 20 to 29,Female,Saudi Arabia,Oculoplatic And Reconstructive Surgery,1
14412,2016,From 20 to 29,Female,Saudi Arabia,Palliative Care Medicine,1
14413,2016,From 20 to 29,Female,Saudi Arabia,Pediatric Gastroenterology And Nutrition,1
14414,2016,From 20 to 29,Female,Saudi Arabia,Adult Critical Care Medicine,1
14415,2016,From 20 to 29,Female,Palestine,Internal Medicine,1
14426,2016,From 20 to 29,Female,Pakistan,Internal Medicine,1
14430,2016,From 20 to 29,Female,Belgium,Internal Medicine,1
14431,2016,From 20 to 29,Female,Egypt,Neurology,1
14432,2016,From 20 to 29,Female,India,Adults Endocrinology & Metabolism,1
14433,2016,From 20 to 29,Female,Jordan,Obstetrics & Gynecology,1
14434,2016,From 20 to 29,Female,Saudi Arabia,Pediatric Hematology & Oncology,1
14435,2016,From 20 to 29,Female,Saudi Arabia,Pediatric Ophthalmology And Strabismus,1
14436,2016,From 20 to 29,Female,Saudi Arabia,Pediatric Otolaryngology,1
14437,2016,From 20 to 29,Male,Saudi Arabia,Palliative Care Medicine,1
14438,2016,From 20 to 29,Male,Saudi Arabia,Clinical Pharmacy - Cardiology,1
14439,2016,From 20 to 29,Male,Saudi Arabia,Clinical Pharmacy - Hematology Oncology,1
14440,2016,From 20 to 29,Male,Saudi Arabia,Interventional Neuro-Radiology,1
14441,2016,From 20 to 29,Male,Saudi Arabia,Medical Retina & Uveitis,1
14442,2016,From 20 to 29,Male,Saudi Arabia,Musculoskeletal Surgical Oncology,1
14443,2016,From 20 to 29,Male,Saudi Arabia,Ophthalmology,1
14444,2016,From 20 to 29,Male,Saudi Arabia,Orthodontic and Dentofacial Orthopedics,1
14445,2016,From 20 to 29,Male,Saudi Arabia,Pediatric Cardiology,1
14446,2016,From 20 to 29,Female,Saudi Arabia,Pediatrics Infectious Diseases,1
14447,2016,From 20 to 29,Male,Saudi Arabia,Pediatric Endocrinology And Metabolism,1
14448,2016,From 20 to 29,Male,Saudi Arabia,Pediatric Surgery,1
14449,2016,From 20 to 29,Male,Saudi Arabia,Pediatrics Emergency Medicine,1
14450,2016,From 20 to 29,Male,Saudi Arabia,Pediatrics Infectious Diseases,1
14451,2016,From 20 to 29,Male,Saudi Arabia,Pediatrics Intensive Care,1
14452,2016,From 20 to 29,Male,Saudi Arabia,Pediatrics Respiratory Medicine,1
14453,2016,From 20 to 29,Male,Saudi Arabia,Prosthodontics,1
14454,2016,From 20 to 29,Male,Saudi Arabia,Clinical Pharmacy,1
14455,2016,From 20 to 29,Male,Saudi Arabia,Clinical Neurosurgery,1
14456,2016,From 20 to 29,Male,Saudi Arabia,Cardiac Surgery,1
14457,2016,From 20 to 29,Male,Saudi Arabia,Cardiac Anesthesia,1
14458,2016,From 20 to 29,Female,Saudi Arabia,Prosthodontics,1
14459,2016,From 20 to 29,Female,Saudi Arabia,Urogynecology And Pelvic Reconstructive Surgery,1
14460,2016,From 20 to 29,Female,Saudi Arabia,Urology,1
14461,2016,From 20 to 29,Female,Saudi Arabia,Women's Health,1
14462,2016,From 20 to 29,Female,Sudan,Internal Medicine,1
14463,2016,From 20 to 29,Female,Sudan,Pediatrics,1
14464,2016,From 20 to 29,Female,Yemen,Adult Infectious Diseases,1
14465,2016,From 20 to 29,Female,Yemen,Cardiac Surgery,1
14466,2016,From 20 to 29,Male,Bahrain,Adult Hematology,1
14467,2016,From 20 to 29,Male,Egypt,Diagnostic Radiology,1
14468,2016,From 20 to 29,Male,Jordan,Gastroenterology,1
14469,2016,From 20 to 29,Male,Mauritania,Adult Nephrology,1
14470,2016,From 20 to 29,Male,Saudi Arabia,Adult & Pediatric Orthopedic Spinal Surgery,1
14471,2016,From 20 to 29,Male,Saudi Arabia,Adult Critical Care Nursing,1
14472,2016,From 20 to 29,Male,Saudi Arabia,Advanced General Pediatric,1
14475,2016,From 20 to 29,Male,Saudi Arabia,Retina Surgery,1
14552,2016,From 20 to 29,Male,Saudi Arabia,Psychiatry,1
14553,2016,From 20 to 29,Male,Sudan,Adult Critical Care Medicine,1
14555,2016,From 30 to 39,Male,Pakistan,Pediatrics,1
14556,2016,From 30 to 39,Male,Kuwait,Oral And Maxillofacial Surgery,1
14557,2016,From 30 to 39,Male,Kuwait,Pediatric Nephrology,1
14558,2016,From 30 to 39,Male,Kuwait,Urology,1
14559,2016,From 30 to 39,Male,Lebanon,Pediatrics,1
14560,2016,From 30 to 39,Male,Nigeria,Adult Cardiology,1
14561,2016,From 30 to 39,Male,Pakistan,Adult Critical Care Medicine,1
14562,2016,From 30 to 39,Male,Pakistan,Orthopedic Surgery,1
14563,2016,From 30 to 39,Male,Palestine,Adult Hematology,1
14564,2016,From 30 to 39,Male,Kuwait,Endodontics,1
14565,2016,From 30 to 39,Male,Palestine,Anesthesia,1
14566,2016,From 30 to 39,Male,Palestine,General Medical Oncology,1
14567,2016,From 30 to 39,Male,Palestine,Internal Medicine,1
14568,2016,From 30 to 39,Male,Palestine,Orthopedic Surgery,1
14569,2016,From 30 to 39,Male,Palestine,Perinatal Neonatal Medicine,1
14570,2016,From 30 to 39,Male,Saudi Arabia,Adult Allergy & Immunology,1
14571,2016,From 30 to 39,Male,Saudi Arabia,Adult Psychosomatic Medicine,1
14572,2016,From 30 to 39,Male,Kuwait,Gastroenterology,1
14573,2016,From 30 to 39,Male,Kuwait,Adult Hematology,1
14574,2016,From 30 to 39,Male,Bahrain,Military Field Medicine,1
14575,2016,From 30 to 39,Male,Egypt,Psychiatry,1
14576,2016,From 30 to 39,Male,Bahrain,Pain Medicine,1
14577,2016,From 30 to 39,Male,Bahrain,Pediatrics Intensive Care,1
14578,2016,From 30 to 39,Male,Bahrain,Urology,1
14579,2016,From 30 to 39,Male,Bangladesh,Perinatal Neonatal Medicine,1
14580,2016,From 30 to 39,Male,Egypt,Internal Medicine,1
14581,2016,From 30 to 39,Male,Egypt,Orthopedic Surgery,1
14582,2016,From 30 to 39,Male,Egypt,Pediatrics,1
14583,2016,From 30 to 39,Male,Eritrea,Anesthesia,1
14584,2016,From 30 to 39,Male,Jordan,General Surgery,1
14585,2016,From 30 to 39,Male,India,General Surgery,1
14586,2016,From 30 to 39,Male,India,Pediatric Gastroenterology And Nutrition,1
14587,2016,From 30 to 39,Male,India,Pediatrics,1
14588,2016,From 30 to 39,Male,Iraq,Family Medicine,1
14589,2016,From 30 to 39,Male,Iraq,Gastroenterology,1
14590,2016,From 30 to 39,Male,Jordan,Adult Respiratory Medicine,1
14591,2016,From 30 to 39,Male,Jordan,Adult Stem Cell Transplantation,1
14592,2016,From 30 to 39,Male,Saudi Arabia,Body Imaging & Non-Vascular Intervention,1
14593,2016,From 30 to 39,Male,Saudi Arabia,Clinical Genetics & Metabolic Disorders,1
14594,2016,From 30 to 39,Male,Saudi Arabia,Clinical Neurophysiology,1
14595,2016,From 30 to 39,Male,Syria,Internal Medicine,1
14596,2016,From 30 to 39,Male,Saudi Arabia,Vascular Neurology (Stroke),1
14597,2016,From 30 to 39,Male,Somalia,Pediatrics Infectious Diseases,1
14598,2016,From 30 to 39,Male,Sudan,Adult Cardiology,1
14599,2016,From 30 to 39,Male,Sudan,Adult Infectious Diseases,1
14600,2016,From 30 to 39,Male,Sudan,Emergency Medicine,1
14601,2016,From 30 to 39,Male,Sudan,Pediatrics,1
14602,2016,From 30 to 39,Male,Sudan,Perinatal Neonatal Medicine,1
14603,2016,From 30 to 39,Male,Syria,Perinatal Neonatal Medicine,1
