,Academic_Year,Gender_En,Nationality_Name_En,Current_Medical_Field_En,City_Name_En,Longitude,Latitude,Number_of_Trainees
4908,2016,Female,Bangladesh,Medicine and Surgery,Riyadh,46.675296,24.713552,1
4933,2016,Female,Bahrain,Medicine and Surgery,Dammam,50.088794,26.420683,1
4934,2016,Female,Belgium,Medicine and Surgery,Jeddah,39.192505,21.485811,1
4935,2016,Female,Somalia,Medicine and Surgery,Makkah,39.857912,21.389082,1
4936,2016,Female,Morocco,Medicine and Surgery,Jeddah,39.192505,21.485811,1
4937,2016,Female,Nigeria,Medicine and Surgery,Makkah,39.857912,21.389082,1
4938,2016,Female,Pakistan,Medicine and Surgery,Dhahran,50.039302,26.236125,1
4939,2016,Female,Pakistan,Medicine and Surgery,Makkah,39.857912,21.389082,1
4940,2016,Female,Pakistan,Medicine and Surgery,Taif,40.424819,21.284078,1
4941,2016,Female,Palestine,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
4942,2016,Female,Palestine,Medicine and Surgery,Abha,42.511724,18.246468,1
4943,2016,Female,Palestine,Medicine and Surgery,Albahah,41.471273,20.021741,1
4944,2016,Female,Palestine,Medicine and Surgery,Dammam,50.088794,26.420683,1
4945,2016,Female,Palestine,Medicine and Surgery,Makkah,39.857912,21.389082,1
4946,2016,Female,Palestine,Medicine and Surgery,Manama,50.5831,26.2167,1
4947,2016,Female,Palestine,Medicine and Surgery,Taif,40.424819,21.284078,1
4948,2016,Female,Palestine,Medicine and Surgery,Yanbu,38.155484,24.056528,1
4949,2016,Female,Qatar,Medicine and Surgery,Riyadh,46.675296,24.713552,1
4950,2016,Female,Russia,Medicine and Surgery,Dammam,50.088794,26.420683,1
4951,2016,Female,Saudi Arabia,Dentistry and Related Specialties,Alkharj  ,47.324788,24.157604,1
4952,2016,Female,Saudi Arabia,Dentistry and Related Specialties,Jazan,42.570567,16.889359,1
4953,2016,Female,Saudi Arabia,Dentistry and Related Specialties,Taif,40.424819,21.284078,1
4954,2016,Female,Saudi Arabia,Dentistry and Related Specialties,Unknown - Saudi Arabia,45.079162,23.885942,1
4955,2016,Female,Saudi Arabia,Laboratories and Medical Technology,Riyadh,46.675296,24.713552,1
4956,2016,Female,Saudi Arabia,Medicine and Surgery,Hafr Albatin,45.962711,28.378415,1
4957,2016,Female,Saudi Arabia,Nursing and Midwifery,Dammam,50.088794,26.420683,1
4958,2016,Female,Saudi Arabia,Unknown,Dammam,50.088794,26.420683,1
4959,2016,Female,Somalia,Medicine and Surgery,Jeddah,39.192505,21.485811,1
4960,2016,Female,Morocco,Medicine and Surgery,Makkah,39.857912,21.389082,1
4961,2016,Female,Mauritania,Medicine and Surgery,Dubai,55.28,25.252,1
4962,2016,Female,Canada,Medicine and Surgery,Jeddah,39.192505,21.485811,1
4963,2016,Female,Lebanon,Medicine and Surgery,Riyadh,46.675296,24.713552,1
4964,2016,Female,China,Medicine and Surgery,Taif,40.424819,21.284078,1
4965,2016,Female,Egypt,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
4966,2016,Female,Egypt,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
4967,2016,Female,Egypt,Medicine and Surgery,Albahah,41.471273,20.021741,1
4968,2016,Female,Egypt,Medicine and Surgery,Buraidah,43.981812,26.359231,1
4969,2016,Female,Egypt,Medicine and Surgery,Dubai,55.28,25.252,1
4970,2016,Female,Eritrea,Medicine and Surgery,Jeddah,39.192505,21.485811,1
4971,2016,Female,Eritrea,Medicine and Surgery,Riyadh,46.675296,24.713552,1
4972,2016,Female,France,Medicine and Surgery,Jeddah,39.192505,21.485811,1
4973,2016,Female,India,Medicine and Surgery,Abha,42.511724,18.246468,1
4974,2016,Female,India,Medicine and Surgery,Buraidah,43.981812,26.359231,1
4975,2016,Female,India,Medicine and Surgery,Jazan,42.570567,16.889359,1
4976,2016,Female,India,Medicine and Surgery,Khobar,50.080072,26.182911,1
4977,2016,Female,India,Medicine and Surgery,Makkah,39.857912,21.389082,1
4978,2016,Female,Indonesia,Medicine and Surgery,Jeddah,39.192505,21.485811,1
4979,2016,Female,Indonesia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
4980,2016,Female,Jordan,Medicine and Surgery,Dammam,50.088794,26.420683,1
4981,2016,Female,Jordan,Medicine and Surgery,Madinah,39.569184,24.524654,1
4982,2016,Female,Jordan,Medicine and Surgery,Tabuk,36.566191,28.383508,1
4983,2016,Female,Kuwait,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
4984,2016,Female,Kuwait,Medicine and Surgery,Manama,50.5831,26.2167,1
4985,2016,Female,Kyrgyzstan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
4986,2016,Female,Lebanon,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
5094,2016,Female,Somalia,Medicine and Surgery,Madinah,39.569184,24.524654,1
5095,2016,Female,Sudan,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
5097,2017,Female,Saudi Arabia,Pharmacists and Pharmacy Technicians,Dhahran,50.039302,26.236125,1
5098,2017,Female,Saudi Arabia,Unknown,Dammam,50.088794,26.420683,1
5099,2017,Female,Somalia,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5100,2017,Female,Somalia,Medicine and Surgery,Madinah,39.569184,24.524654,1
5101,2017,Female,Somalia,Medicine and Surgery,Makkah,39.857912,21.389082,1
5102,2017,Female,Somalia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5103,2017,Female,Sudan,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5104,2017,Female,Sudan,Medicine and Surgery,Hail,41.720824,27.51141,1
5105,2017,Female,Syria,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
5106,2017,Female,Syria,Medicine and Surgery,Khobar,50.080072,26.182911,1
5107,2017,Female,Syria,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5108,2017,Female,Turkmenistan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5109,2017,Female,United Kingdom,Medicine and Surgery,Dammam,50.088794,26.420683,1
5110,2017,Female,Yemen,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
5111,2017,Female,Yemen,Medicine and Surgery,Alqatif  ,49.998236,26.576492,1
5112,2017,Female,Yemen,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5113,2017,Female,Yemen,Medicine and Surgery,Dubai,55.28,25.252,1
5114,2017,Female,Yemen,Medicine and Surgery,Tabuk,36.566191,28.383508,1
5115,2017,Female,Yemen,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5116,2017,Male,Afghanistan,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5117,2017,Male,Afghanistan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5118,2017,Male,Bahrain,Medicine and Surgery,Dammam,50.088794,26.420683,1
5119,2017,Male,Bahrain,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5120,2017,Male,Bahrain,Medicine and Surgery,Dubai,55.28,25.252,1
5121,2017,Female,Saudi Arabia,Pharmacists and Pharmacy Technicians,Makkah,39.857912,21.389082,1
5122,2017,Female,Saudi Arabia,Nursing and Midwifery,Jazan,42.570567,16.889359,1
5123,2017,Male,Bangladesh,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5124,2017,Female,Saudi Arabia,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5125,2017,Female,Jordan,Medicine and Surgery,Khobar,50.080072,26.182911,1
5126,2017,Female,Jordan,Medicine and Surgery,Madinah,39.569184,24.524654,1
5127,2017,Female,Jordan,Medicine and Surgery,Tabuk,36.566191,28.383508,1
5128,2017,Female,Kuwait,Medicine and Surgery,Manama,50.5831,26.2167,1
5129,2017,Female,Mauritania,Medicine and Surgery,Dubai,55.28,25.252,1
5130,2017,Female,Morocco,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5131,2017,Female,Oman,Medicine and Surgery,Manama,50.5831,26.2167,1
5132,2017,Female,Pakistan,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5133,2017,Female,Pakistan,Medicine and Surgery,Makkah,39.857912,21.389082,1
5134,2017,Female,Pakistan,Medicine and Surgery,Taif,40.424819,21.284078,1
5135,2017,Female,Palestine,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
5136,2017,Female,Palestine,Medicine and Surgery,Albahah,41.471273,20.021741,1
5137,2017,Female,Palestine,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5138,2017,Female,Palestine,Medicine and Surgery,Dammam,50.088794,26.420683,1
5139,2017,Female,Palestine,Medicine and Surgery,Makkah,39.857912,21.389082,1
5140,2017,Female,Palestine,Medicine and Surgery,Manama,50.5831,26.2167,1
5141,2017,Female,Palestine,Medicine and Surgery,Yanbu,38.155484,24.056528,1
5142,2017,Female,Palestine,Nursing and Midwifery,Riyadh,46.675296,24.713552,1
5143,2017,Female,Russia,Medicine and Surgery,Dammam,50.088794,26.420683,1
5144,2017,Female,Saudi Arabia,Dentistry and Related Specialties,Alkharj  ,47.324788,24.157604,1
5145,2017,Female,Saudi Arabia,Dentistry and Related Specialties,Jazan,42.570567,16.889359,1
5146,2017,Female,Saudi Arabia,Laboratories and Medical Technology,Riyadh,46.675296,24.713552,1
5147,2017,Female,Saudi Arabia,Medicine and Surgery,Dubai,55.28,25.252,1
5148,2017,Male,Bahrain,Nursing and Midwifery,Riyadh,46.675296,24.713552,1
5149,2017,Male,Canada,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5150,2016,Female,Sudan,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5151,2017,Male,Mauritania,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5152,2017,Male,Mauritania,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5153,2017,Male,Nigeria,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5154,2017,Male,Oman,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5155,2017,Male,Pakistan,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5156,2017,Male,Pakistan,Medicine and Surgery,Dammam,50.088794,26.420683,1
5157,2017,Male,Pakistan,Medicine and Surgery,Dubai,55.28,25.252,1
5158,2017,Male,Pakistan,Medicine and Surgery,Madinah,39.569184,24.524654,1
5159,2017,Male,Pakistan,Medicine and Surgery,Tabuk,36.566191,28.383508,1
5160,2017,Male,Palestine,Medicine and Surgery,Abha,42.511724,18.246468,1
5161,2017,Male,Palestine,Medicine and Surgery,Albahah,41.471273,20.021741,1
5162,2017,Male,Palestine,Medicine and Surgery,Bisha,42.590167,19.976352,1
5163,2017,Male,Palestine,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5164,2017,Male,Palestine,Medicine and Surgery,Khobar,50.080072,26.182911,1
5165,2017,Male,Palestine,Medicine and Surgery,Madinah,39.569184,24.524654,1
5166,2017,Male,Palestine,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5167,2017,Male,Saudi Arabia,Dentistry and Related Specialties,Al-Ahsa,49.365315,21.91133,1
5168,2017,Male,Saudi Arabia,Dentistry and Related Specialties,Albahah,41.471273,20.021741,1
5169,2017,Male,Saudi Arabia,Dentistry and Related Specialties,Arar,41.059564,30.959945,1
5170,2017,Male,Saudi Arabia,Dentistry and Related Specialties,Unknown - Saudi Arabia,45.079162,23.885942,1
5171,2017,Male,Saudi Arabia,Medicine and Surgery,Alquriyat,37.361353,31.329635,1
5172,2017,Male,Saudi Arabia,Nursing and Midwifery,Dhahran,50.039302,26.236125,1
5173,2017,Male,Saudi Arabia,Pharmacists and Pharmacy Technicians,Jazan,42.570567,16.889359,1
5174,2017,Male,Saudi Arabia,Pharmacists and Pharmacy Technicians,Madinah,39.569184,24.524654,1
5175,2017,Male,Mauritania,Medicine and Surgery,Madinah,39.569184,24.524654,1
5176,2017,Male,Malaysia,Medicine and Surgery,Dammam,50.088794,26.420683,1
5177,2017,Male,Egypt,Medicine and Surgery,Albahah,41.471273,20.021741,1
5178,2017,Male,Lebanon,Medicine and Surgery,Manama,50.5831,26.2167,1
5179,2017,Male,Egypt,Medicine and Surgery,Jazan,42.570567,16.889359,1
5180,2017,Male,Egypt,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
5181,2017,Male,Egypt,Medicine and Surgery,Yanbu,38.155484,24.056528,1
5182,2017,Male,Immigrant Tribes,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5183,2017,Male,India,Medicine and Surgery,Dubai,55.28,25.252,1
5184,2017,Male,India,Medicine and Surgery,Madinah,39.569184,24.524654,1
5185,2017,Male,India,Medicine and Surgery,Makkah,39.857912,21.389082,1
5186,2017,Male,Indonesia,Medicine and Surgery,Makkah,39.857912,21.389082,1
5187,2017,Male,Iraq,Medicine and Surgery,Alkharj  ,47.324788,24.157604,1
5188,2017,Male,Iraq,Medicine and Surgery,Bisha,42.590167,19.976352,1
5189,2017,Male,Iraq,Medicine and Surgery,Dubai,55.28,25.252,1
5190,2017,Male,Jordan,Medicine and Surgery,Abha,42.511724,18.246468,1
5191,2017,Male,Jordan,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
5192,2017,Male,Jordan,Medicine and Surgery,Albahah,41.471273,20.021741,1
5193,2017,Male,Jordan,Medicine and Surgery,Dammam,50.088794,26.420683,1
5194,2017,Male,Jordan,Medicine and Surgery,Dubai,55.28,25.252,1
5195,2017,Male,Jordan,Medicine and Surgery,Madinah,39.569184,24.524654,1
5196,2017,Male,Jordan,Medicine and Surgery,Makkah,39.857912,21.389082,1
5197,2017,Male,Jordan,Medicine and Surgery,Taif,40.424819,21.284078,1
5198,2017,Male,Kuwait,Medicine and Surgery,Dammam,50.088794,26.420683,1
5199,2017,Male,Kuwait,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5200,2017,Male,Kuwait,Medicine and Surgery,Najran,44.228944,17.565604,1
5201,2017,Male,Lebanon,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5202,2017,Female,Jordan,Medicine and Surgery,Dubai,55.28,25.252,1
5203,2017,Female,Jordan,Medicine and Surgery,Dammam,50.088794,26.420683,1
5204,2017,Female,Indonesia,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5205,2016,Male,India,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5206,2016,Male,India,Medicine and Surgery,Makkah,39.857912,21.389082,1
5207,2016,Male,Iraq,Medicine and Surgery,Alkharj  ,47.324788,24.157604,1
5208,2016,Male,Iraq,Medicine and Surgery,Bisha,42.590167,19.976352,1
5209,2016,Male,Iraq,Medicine and Surgery,Dubai,55.28,25.252,1
5210,2016,Male,Jordan,Medicine and Surgery,Abha,42.511724,18.246468,1
5211,2016,Male,Jordan,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
5212,2016,Male,Jordan,Medicine and Surgery,Albahah,41.471273,20.021741,1
5213,2016,Male,Jordan,Medicine and Surgery,Dubai,55.28,25.252,1
5214,2016,Male,Jordan,Medicine and Surgery,Madinah,39.569184,24.524654,1
5215,2016,Male,Jordan,Medicine and Surgery,Taif,40.424819,21.284078,1
5216,2016,Male,Kuwait,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
5217,2016,Male,Kuwait,Medicine and Surgery,Dammam,50.088794,26.420683,1
5218,2016,Male,Kuwait,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5219,2016,Male,Kuwait,Medicine and Surgery,Najran,44.228944,17.565604,1
5220,2016,Male,Lebanon,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5221,2016,Male,Mauritania,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5222,2016,Male,Mauritania,Medicine and Surgery,Madinah,39.569184,24.524654,1
5223,2016,Male,Mauritania,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5224,2016,Male,Nigeria,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5225,2016,Male,Oman,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5226,2016,Male,Pakistan,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5227,2016,Male,Pakistan,Medicine and Surgery,Madinah,39.569184,24.524654,1
5228,2016,Male,Pakistan,Medicine and Surgery,Tabuk,36.566191,28.383508,1
5229,2016,Male,India,Medicine and Surgery,Madinah,39.569184,24.524654,1
5230,2016,Male,Immigrant Tribes,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5231,2017,Female,India,Medicine and Surgery,Makkah,39.857912,21.389082,1
5232,2016,Male,Egypt,Medicine and Surgery,Yanbu,38.155484,24.056528,1
5233,2016,Female,Sudan,Medicine and Surgery,Hail,41.720824,27.51141,1
5234,2016,Female,Sudan,Medicine and Surgery,Khobar,50.080072,26.182911,1
5235,2016,Female,Syria,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
5236,2016,Female,Syria,Medicine and Surgery,Albahah,41.471273,20.021741,1
5237,2016,Female,Syria,Medicine and Surgery,Khobar,50.080072,26.182911,1
5238,2016,Female,Syria,Medicine and Surgery,Najran,44.228944,17.565604,1
5239,2016,Female,Syria,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5240,2016,Female,Turkey,Medicine and Surgery,Makkah,39.857912,21.389082,1
5241,2016,Female,United Arab Emirates,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5242,2016,Female,United Kingdom,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5243,2016,Female,Unknown,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5244,2016,Female,Yemen,Medicine and Surgery,Alqatif  ,49.998236,26.576492,1
5245,2016,Female,Yemen,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5246,2016,Female,Yemen,Medicine and Surgery,Tabuk,36.566191,28.383508,1
5247,2016,Female,Yemen,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5248,2016,Male,Algeria,Medicine and Surgery,Madinah,39.569184,24.524654,1
5249,2016,Male,Bahrain,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5250,2016,Male,Egypt,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
5251,2016,Male,Egypt,Medicine and Surgery,Albahah,41.471273,20.021741,1
5252,2016,Male,Egypt,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5253,2016,Male,Egypt,Medicine and Surgery,Jazan,42.570567,16.889359,1
5254,2016,Male,Egypt,Medicine and Surgery,Jouf,39.320624,29.887356,1
5255,2016,Male,Egypt,Medicine and Surgery,Khobar,50.080072,26.182911,1
5256,2016,Male,Palestine,Medicine and Surgery,Abha,42.511724,18.246468,1
5257,2016,Male,Palestine,Medicine and Surgery,Bisha,42.590167,19.976352,1
5258,2016,Male,Palestine,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5259,2016,Male,Palestine,Medicine and Surgery,Dammam,50.088794,26.420683,1
5260,2016,Male,Yemen,Medicine and Surgery,Buraidah,43.981812,26.359231,1
5261,2016,Male,Yemen,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5262,2016,Male,Yemen,Medicine and Surgery,Jazan,42.570567,16.889359,1
5263,2016,Male,Yemen,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
5264,2016,Male,Yemen,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5265,2016,Male,Yemen,Unknown,Riyadh,46.675296,24.713552,1
5266,2017,Female,Algeria,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5267,2017,Female,Azerbaijan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5268,2017,Female,Bahrain,Medicine and Surgery,Dammam,50.088794,26.420683,1
5269,2017,Female,Bahrain,Medicine and Surgery,Dhahran,50.039302,26.236125,1
5270,2017,Female,Bahrain,Medicine and Surgery,Madinah,39.569184,24.524654,1
5271,2017,Female,Bahrain,Medicine and Surgery,Makkah,39.857912,21.389082,1
5272,2017,Female,Belgium,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5273,2017,Female,China,Medicine and Surgery,Taif,40.424819,21.284078,1
5274,2017,Female,Djibouti,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5275,2017,Female,Egypt,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
5276,2017,Female,Egypt,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
5277,2017,Female,Egypt,Medicine and Surgery,Dubai,55.28,25.252,1
5278,2017,Female,Eritrea,Medicine and Surgery,Dubai,55.28,25.252,1
5279,2017,Female,Eritrea,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5280,2017,Female,France,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5281,2017,Female,India,Medicine and Surgery,Abha,42.511724,18.246468,1
5282,2017,Female,India,Medicine and Surgery,Jazan,42.570567,16.889359,1
5283,2016,Male,Yemen,Medicine and Surgery,Albahah,41.471273,20.021741,1
5284,2016,Male,Yemen,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
5285,2016,Male,Unknown,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5286,2016,Male,Sudan,Medicine and Surgery,Yanbu,38.155484,24.056528,1
5287,2016,Male,Palestine,Medicine and Surgery,Makkah,39.857912,21.389082,1
5288,2016,Male,Palestine,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5289,2016,Male,Saudi Arabia,Dentistry and Related Specialties,Al-Ahsa,49.365315,21.91133,1
5290,2016,Male,Saudi Arabia,Dentistry and Related Specialties,Khamis Mushait,42.766233,18.309339,1
5291,2016,Male,Saudi Arabia,Dentistry and Related Specialties,Unknown - Saudi Arabia,45.079162,23.885942,1
5292,2016,Male,Saudi Arabia,Unknown,Dammam,50.088794,26.420683,1
5293,2016,Male,Somalia,Medicine and Surgery,Khobar,50.080072,26.182911,1
5294,2016,Male,Somalia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5295,2016,Male,Sudan,Medicine and Surgery,Dubai,55.28,25.252,1
5296,2016,Male,Sudan,Medicine and Surgery,Taif,40.424819,21.284078,1
5297,2016,Male,Syria,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
5298,2016,Male,United Kingdom,Medicine and Surgery,Jeddah,39.192505,21.485811,1
5299,2016,Male,Syria,Medicine and Surgery,Dubai,55.28,25.252,1
5300,2016,Male,Syria,Medicine and Surgery,Hafr Albatin,45.962711,28.378415,1
5301,2016,Male,Syria,Medicine and Surgery,Jazan,42.570567,16.889359,1
5302,2016,Male,Syria,Medicine and Surgery,Tabuk,36.566191,28.383508,1
5303,2016,Male,Syria,Medicine and Surgery,Taif,40.424819,21.284078,1
5304,2016,Male,Syria,Medicine and Surgery,Unaizah,43.987546,26.090731,1
5305,2016,Male,Tunisia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
5306,2016,Male,United Arab Emirates,Medicine and Surgery,Dubai,55.28,25.252,1
5307,2016,Male,United Arab Emirates,Medicine and Surgery,Khobar,50.080072,26.182911,1
5308,2016,Male,United Kingdom,Medicine and Surgery,Dubai,55.28,25.252,1
