,Region_Name_En,City_Name_En,Current_Training_Center_Name_En,Current_Program_Name_En,Current_Speciality_Name_En,Region_Centroid,City_Longitude,City_Latitude,Training_Center_Longitude,Training_Center_Latitude
2094,Riyadh,Riyadh,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,Clinical Pharmacy In Infectious Diseases,Clinical Pharmacy - Infectious Diseases,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2095,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Adult & Pediatric Orthopedic Spinal Surgery,Adult & Pediatric Orthopedic Spinal Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2096,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Emergency Nursing Diploma,Emergency Nursing,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2097,Riyadh,Riyadh,Regional laboratory and blood bank in Riyadh,Anatomic Pathology,Anatomic Pathology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2098,Riyadh,Riyadh,Riyadh Second Health Cluster,Plastic And Reconstrucrive Surgery,Plastic Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2099,Riyadh,Riyadh,King Saud Medical City in Riyadh,Pediatric Hematology And Oncology,Pediatric Hematology & Oncology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2100,Asir,Abha,General Directorate of Health Affairs in Aseer Region,Saudi Postgraduate Diploma In Emergency Medicine,Saudi Postgraduate Diploma In Emergency Medicine,POINT (42.96906120309961 19.16294716728891),42.511724,18.246468,42.5238139,18.2024106
2101,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Adult Critical Care Medicine - Fellowship,Adult Critical Care Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2102,Makkah,Jeddah,East Jeddah Hospital in Jeddah,Gastroenterology,Gastroenterology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2103,Eastern Province,Dhahran,King Fahd Military Medical Complex in Dhahran,Saudi Postgraduate Diploma In Emergency Medicine,Saudi Postgraduate Diploma In Emergency Medicine,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
2104,Riyadh,Riyadh,Riyadh First Health Cluster,Pediatrics Infectious Diseases,Pediatrics Infectious Diseases,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2105,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Pediatric Ophthalmology And Strabismus,Pediatric Ophthalmology And Strabismus,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2106,Al-Qassim,Buraidah,King Fahd Specialist Hospital in Buraidah,Saudi Postgraduate Diploma In Emergency Medicine,Saudi Postgraduate Diploma In Emergency Medicine,POINT (43.34184259120778 26.20128104945562),43.981812,26.359231,43.4838773,25.8827324
2107,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Adults Respiratory Medicine,Adult Respiratory Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2108,Makkah,Jeddah,Directorate of Health Affairs in Jeddah Governorate,Perinatal Neonatal Medicine,Perinatal Neonatal Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2109,Riyadh,Riyadh,Riyadh First Health Cluster,Perinatal Neonatal Medicine,Perinatal Neonatal Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2110,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Pediatrics Respiratory Medicine,Pediatrics Respiratory Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2111,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Rheumatology,Adult Rheumatology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2112,Makkah,Jeddah,King Fahd Hospital of Armed Forces in Jeddah,Adults Respiratory Medicine,Adult Respiratory Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2113,Makkah,Jeddah,King Abdulaziz Hospital in Jeddah,Saudi Postgraduate Diploma In Emergency Medicine,Saudi Postgraduate Diploma In Emergency Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2114,Riyadh,Riyadh,The program of the Ministry of Health in Riyadh,Saudi Postgraduate Diploma In Paediatrics,Saudi Postgraduate Diploma In Paediatrics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2115,Riyadh,Riyadh,King Salman bin Abdulaziz Hospital in Riyadh,Saudi Postgraduate Diploma In Paediatrics,Saudi Postgraduate Diploma In Paediatrics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2116,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Adults Respiratory Medicine,Adult Respiratory Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2117,Riyadh,Riyadh,Dental clinics at the Dentistry Coolage at Dar Al Uloom University in Riyadh,Advanced Education In General Dentistry Diploma,Advanced Education In General Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2118,Hail,Hail,Dental Center in Hail,Saudi Postgraduate Diploma In Family Dental Medicine,Implant Dentistry,POINT (41.31974306376428 27.39548977373734),41.720824,27.51141,41.6967663,27.5085257
2119,Tabuk,Tabuk,The program of the Ministry of Health in Tabuk,Saudi Postgraduate Diploma In Paediatrics,Saudi Postgraduate Diploma In Paediatrics,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
2120,Riyadh,Riyadh,Riyadh Second Health Cluster,Vascular And Interventional Radiology,Interventional Neuro-Radiology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2121,Makkah,Jeddah,"Joint training program in the Western Region, Jeddah",Pediatric Cardiology,Pediatric Cardiology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2122,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Pediatric Cardiology,Pediatric Cardiology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2123,Riyadh,Riyadh,"Joint training program in the central region, Riyadh",Diploma Family Medicine,Diploma Family Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2124,Asir,Abha,General Directorate of Health Affairs in Aseer Region,Vascular Surgery,Vascular Surgery,POINT (42.96906120309961 19.16294716728891),42.511724,18.246468,42.5238139,18.2024106
2125,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Pediatrics Respiratory Medicine,Pediatrics Respiratory Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2126,Makkah,Jeddah,King Fahd Hospital of Armed Forces in Jeddah,Endodontics,Endodontics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2127,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Clinical Pharmacy - Drug Information,Clinical Pharmacy - Medication Safety,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2128,Asir,Khamis Mushait,King Fahd Hospital of the Armed Forces in the south,Prosthodontics,Prosthodontics,POINT (42.96906120309961 19.16294716728891),42.766233,18.309339,42.5238139,18.2024106
2129,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Cornea/ External Disease,Cornea/ External Disease,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2130,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Nuclear Medicine,Nuclear Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2131,Jizan,Jazan,General Directorate of Health Affairs in Jazan Region,Community Medicine,Community Medicine (Health Informatics),POINT (42.68326094404831 17.21845288332345),42.570567,16.889359,42.5471234,16.978015
2132,Makkah,Jeddah,Maternity and Children Hospital in Jeddah,Perinatal Neonatal Medicine,Perinatal Neonatal Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2133,Jizan,Jazan,General Directorate of Health Affairs in Jazan Region,Saudi Postgraduate Diploma In Family Dental Medicine,Implant Dentistry,POINT (42.68326094404831 17.21845288332345),42.570567,16.889359,42.5471234,16.978015
2134,Jizan,Jazan,General Directorate of Health Affairs in Jazan Region,Pediatrics Emergency Medicine,Pediatrics Emergency Medicine,POINT (42.68326094404831 17.21845288332345),42.570567,16.889359,42.5471234,16.978015
2135,Makkah,Taif,Prince Mansour Military Hospital for Community Medicine in Taif,Family Medicine,Family Medicine,POINT (39.91800768330813 21.50947859338701),40.424819,21.284078,40.412451,21.2401719
2136,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Movement Disorder,Movement Disorder,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2137,Riyadh,Riyadh,JointProgram for Restorative Dentistry- Central,Periodontics,Periodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2138,Tabuk,Tabuk,King Salman Hospital for North West Armed Forces in Tabuk,Saudi Postgraduate Diploma In Emergency Medicine,Saudi Postgraduate Diploma In Emergency Medicine,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
2139,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Pediatric Endocrinology,Pediatric Endocrinology And Metabolism,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2140,Makkah,Taif,Armed Forces Hospital in Al-Hada in Taif,Neurology,Neurology,POINT (39.91800768330813 21.50947859338701),40.424819,21.284078,40.412451,21.2401719
2141,Unknown,Unknown - Saudi Arabia,JointProgram for Restorative Dentistry- East,Orthodontics And Dentofacial Orthopedics - 5 Years Track,Orthodontic and Dentofacial Orthopedics,,45.079162,23.885942,,
2142,Tabuk,Tabuk,King Salman Hospital for North West Armed Forces in Tabuk,Diagnostic Radiology,Diagnostic Radiology,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
2143,Makkah,Taif,Armed Forces Hospital in Al-Hada in Taif,Adults Endocrinology,Adults Endocrinology & Metabolism,POINT (39.91800768330813 21.50947859338701),40.424819,21.284078,40.412451,21.2401719
2144,Makkah,Jeddah,King Abdulaziz Hospital in Jeddah,Neurology,Neurology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2145,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Pediatric Surgery - Fellowship,Pediatric Surgery,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2146,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Clinical Pharmacy - Solid Organ Transplant,Clinical Pharmacy - Solid Organ Transplant,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2147,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Pediatrics Respiratory Medicine,Pediatrics Respiratory Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2148,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Neurology,Neurology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2149,Makkah,Makkah,Security Forces Hospital in Mecca,Pediatric Dentistry,Pediatric Dentistry,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
2150,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Internal Medicine – Jrtp,Internal Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2151,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Internal Medicine – Jrtp,Internal Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2152,Riyadh,Riyadh,Prince Mohammed bin Abdulaziz Hospital in Riyadh,Internal Medicine – Jrtp,Internal Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2153,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Internal Medicine – Jrtp,Internal Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2154,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Advanced Education In General Dentistry Diploma,Advanced Education In General Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2155,Makkah,Jeddah,King Abdulaziz Hospital in Jeddah,Pediatric Hematology And Oncology,Pediatric Hematology & Oncology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2156,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Obstetric Anaesthesiology,Obstetric Anesthesiology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2157,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Diabetes,Diabetes​,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2158,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Orthodontics And Dentofacial Orthopedics - 5 Years Track,Orthodontic and Dentofacial Orthopedics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2159,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Community Medicine,Community Medicine (Health Informatics),POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2160,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Prosthodontics,Prosthodontics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2161,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Endodontics,Endodontics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2162,Makkah,Makkah,Alnoor Specialist Hospital in Mecca,Endodontics,Endodontics,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
2163,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Pediatric Dentistry,Pediatric Dentistry,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2164,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Dermatology,Dermatology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2165,Unknown,Unknown,Without Center,Dermatology,Dermatology,,,,43.4838773,25.8827324
2166,Riyadh,Riyadh,JointProgram for Restorative Dentistry- Central,Endodontics,Endodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2167,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Maternal Fetal Medicine,Maternal-Fetal Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2168,Makkah,Jeddah,Maternity and Children Hospital in Jeddah,Pediatric Surgery - Residency,Pediatric Surgery,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2169,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Pediatric Gastroenterology,Pediatric Gastroenterology And Nutrition,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2170,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Clinical Pharmacy - Critical Care,Clinical Pharmacy - Critical Care,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2171,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Clinical Genetics & Metabolic Disorders,Clinical Genetics & Metabolic Disorders,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2172,Makkah,Makkah,"Joint training program in the Western Region, Makkah",Ophthalmology,Ophthalmology,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
2173,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Pediatrics Infectious Diseases,Pediatrics Infectious Diseases,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
2174,Al Madinah,Madinah,King Fahd Hospital in Medina,Adults Respiratory Medicine,Adult Respiratory Medicine,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
2175,Makkah,Makkah,Security Forces Hospital in Mecca,Orthodontics And Dentofacial Orthopedics,Orthodontic and Dentofacial Orthopedics,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
2176,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Clinical Pharmacy - Solid Organ Transplant,Clinical Pharmacy - Solid Organ Transplant,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
2177,Makkah,Makkah,King Abdullah Medical City in the Holy Capital,Neurology,Neurology,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
